// xccs unicode
0x705E 0x978B
0x705F 0x978F
0x7060 0x9790
0x7061 0x979C
0x7062 0x97A8
0x7063 0x97A6
0x7064 0x97A3
0x7065 0x97B3
0x7066 0x97B4
0x7067 0x97C3
0x7068 0x97C6
0x7069 0x97C8
0x706A 0x97CB
0x706B 0x97DC
0x706C 0x97ED
0x706D 0x9F4F
0x706E 0x97F2
0x706F 0x7ADF
0x7070 0x97F6
0x7071 0x97F5
0x7072 0x980F
0x7073 0x980C
0x7074 0x9838
0x7075 0x9824
0x7076 0x9821
0x7077 0x9837
0x7078 0x983D
0x7079 0x9846
0x707A 0x984F
0x707B 0x984B
0x707C 0x986B
0x707D 0x986F
0x707E 0x9870
0x7121 0x9871
0x7122 0x9874
0x7123 0x9873
0x7124 0x98AA
0x7125 0x98AF
0x7126 0x98B1
0x7127 0x98B6
0x7128 0x98C4
0x7129 0x98C3
0x712A 0x98C6
0x712B 0x98E9
0x712C 0x98EB
0x712D 0x9903
0x712E 0x9909
0x712F 0x9912
0x7130 0x9914
0x7131 0x9918
0x7132 0x9921
0x7133 0x991D
0x7134 0x991E
0x7135 0x9924
0x7136 0x9920
0x7137 0x992C
0x7138 0x992E
0x7139 0x993D
0x713A 0x993E
0x713B 0x9942
0x713C 0x9949
0x713D 0x9945
0x713E 0x9950
0x713F 0x994B
0x7140 0x9951
0x7141 0x9952
0x7142 0x994C
0x7143 0x9955
0x7144 0x9997
0x7145 0x9998
0x7146 0x99A5
0x7147 0x99AD
0x7148 0x99AE
0x7149 0x99BC
0x714A 0x99DF
0x714B 0x99DB
0x714C 0x99DD
0x714D 0x99D8
0x714E 0x99D1
0x714F 0x99ED
0x7150 0x99EE
0x7151 0x99F1
0x7152 0x99F2
0x7153 0x99FB
0x7154 0x99F8
0x7155 0x9A01
0x7156 0x9A0F
0x7157 0x9A05
0x7158 0x99E2
0x7159 0x9A19
0x715A 0x9A2B
0x715B 0x9A37
0x715C 0x9A45
0x715D 0x9A42
0x715E 0x9A40
0x715F 0x9A43
0x7160 0x9A3E
0x7161 0x9A55
0x7162 0x9A4D
0x7163 0x9A5B
0x7164 0x9A57
0x7165 0x9A5F
0x7166 0x9A62
0x7167 0x9A65
0x7168 0x9A64
0x7169 0x9A69
0x716A 0x9A6B
0x716B 0x9A6A
0x716C 0x9AAD
0x716D 0x9AB0
0x716E 0x9ABC
0x716F 0x9AC0
0x7170 0x9ACF
0x7171 0x9AD1
0x7172 0x9AD3
0x7173 0x9AD4
0x7174 0x9ADE
0x7175 0x9ADF
0x7176 0x9AE2
0x7177 0x9AE3
0x7178 0x9AE6
0x7179 0x9AEF
0x717A 0x9AEB
0x717B 0x9AEE
0x717C 0x9AF4
0x717D 0x9AF1
0x717E 0x9AF7
0x7221 0x9AFB
0x7222 0x9B06
0x7223 0x9B18
0x7224 0x9B1A
0x7225 0x9B1F
0x7226 0x9B22
0x7227 0x9B23
0x7228 0x9B25
0x7229 0x9B27
0x722A 0x9B28
0x722B 0x9B29
0x722C 0x9B2A
0x722D 0x9B2E
0x722E 0x9B2F
0x722F 0x9B32
0x7230 0x9B44
0x7231 0x9B43
0x7232 0x9B4F
0x7233 0x9B4D
0x7234 0x9B4E
0x7235 0x9B51
0x7236 0x9B58
0x7237 0x9B74
0x7238 0x9B93
0x7239 0x9B83
0x723A 0x9B91
0x723B 0x9B96
0x723C 0x9B97
0x723D 0x9B9F
0x723E 0x9BA0
0x723F 0x9BA8
0x7240 0x9BB4
0x7241 0x9BC0
0x7242 0x9BCA
0x7243 0x9BB9
0x7244 0x9BC6
0x7245 0x9BCF
0x7246 0x9BD1
0x7247 0x9BD2
0x7248 0x9BE3
0x7249 0x9BE2
0x724A 0x9BE4
0x724B 0x9BD4
0x724C 0x9BE1
0x724D 0x9C3A
0x724E 0x9BF2
0x724F 0x9BF1
0x7250 0x9BF0
0x7251 0x9C15
0x7252 0x9C14
0x7253 0x9C09
0x7254 0x9C13
0x7255 0x9C0C
0x7256 0x9C06
0x7257 0x9C08
0x7258 0x9C12
0x7259 0x9C0A
0x725A 0x9C04
0x725B 0x9C2E
0x725C 0x9C1B
0x725D 0x9C25
0x725E 0x9C24
0x725F 0x9C21
0x7260 0x9C30
0x7261 0x9C47
0x7262 0x9C32
0x7263 0x9C46
0x7264 0x9C3E
0x7265 0x9C5A
0x7266 0x9C60
0x7267 0x9C67
0x7268 0x9C76
0x7269 0x9C78
0x726A 0x9CE7
0x726B 0x9CEC
0x726C 0x9CF0
0x726D 0x9D09
0x726E 0x9D08
0x726F 0x9CEB
0x7270 0x9D03
0x7271 0x9D06
0x7272 0x9D2A
0x7273 0x9D26
0x7274 0x9DAF
0x7275 0x9D23
0x7276 0x9D1F
0x7277 0x9D44
0x7278 0x9D15
0x7279 0x9D12
0x727A 0x9D41
0x727B 0x9D3F
0x727C 0x9D3E
0x727D 0x9D46
0x727E 0x9D48
0x7321 0x9D5D
0x7322 0x9D5E
0x7323 0x9D64
0x7324 0x9D51
0x7325 0x9D50
0x7326 0x9D59
0x7327 0x9D72
0x7328 0x9D89
0x7329 0x9D87
0x732A 0x9DAB
0x732B 0x9D6F
0x732C 0x9D7A
0x732D 0x9D9A
0x732E 0x9DA4
0x732F 0x9DA9
0x7330 0x9DB2
0x7331 0x9DC4
0x7332 0x9DC1
0x7333 0x9DBB
0x7334 0x9DB8
0x7335 0x9DBA
0x7336 0x9DC6
0x7337 0x9DCF
0x7338 0x9DC2
0x7339 0x9DD9
0x733A 0x9DD3
0x733B 0x9DF8
0x733C 0x9DE6
0x733D 0x9DED
0x733E 0x9DEF
0x733F 0x9DFD
0x7340 0x9E1A
0x7341 0x9E1B
0x7342 0x9E1E
0x7343 0x9E75
0x7344 0x9E79
0x7345 0x9E7D
0x7346 0x9E81
0x7347 0x9E88
0x7348 0x9E8B
0x7349 0x9E8C
0x734A 0x9E92
0x734B 0x9E95
0x734C 0x9E91
0x734D 0x9E9D
0x734E 0x9EA5
0x734F 0x9EA9
0x7350 0x9EB8
0x7351 0x9EAA
0x7352 0x9EAD
0x7353 0x9761
0x7354 0x9ECC
0x7355 0x9ECE
0x7356 0x9ECF
0x7357 0x9ED0
0x7358 0x9ED4
0x7359 0x9EDC
0x735A 0x9EDE
0x735B 0x9EDD
0x735C 0x9EE0
0x735D 0x9EE5
0x735E 0x9EE8
0x735F 0x9EEF
0x7360 0x9EF4
0x7361 0x9EF6
0x7362 0x9EF7
0x7363 0x9EF9
0x7364 0x9EFB
0x7365 0x9EFC
0x7366 0x9EFD
0x7367 0x9F07
0x7368 0x9F08
0x7369 0x76B7
0x736A 0x9F15
0x736B 0x9F21
0x736C 0x9F2C
0x736D 0x9F3E
0x736E 0x9F4A
0x736F 0x9F52
0x7370 0x9F54
0x7371 0x9F63
0x7372 0x9F5F
0x7373 0x9F60
0x7374 0x9F61
0x7375 0x9F66
0x7376 0x9F67
0x7377 0x9F6C
0x7378 0x9F6A
0x7379 0x9F77
0x737A 0x9F72
0x737B 0x9F76
0x737C 0x9F95
0x737D 0x9F9C
0x737E 0x9FA0
0x742C 0x32E3
0x742D 0x32E0
0x742E 0x32F7
0x742F 0x32E6
0x7430 0x329C
0x7431 0x329D
0x7432 0x32A0
0x7433 0x3295
0x7438 0x329D
0x7439 0x3296
0x743A 0x3299
0x743B 0x329E
0x743C 0x328A
0x743D 0x328B
0x743E 0x328C
0x743F 0x328D
0x7440 0x3230
0x7441 0x322A
0x7442 0x322B
0x7443 0x322C
0x7444 0x322D
0x7445 0x322E
0x7446 0x322F
0x7447 0x3240
0x7448 0x3237
0x7449 0x3232
0x744A 0x3233
0x744B 0x3234
0x744C 0x3235
0x744D 0x3236
0x744E 0x3238
0x744F 0x3239
0x7450 0x337E
0x7451 0x337D
0x7452 0x337C
0x7453 0x337B
0x7470 0x2474
0x7471 0x2475
0x7472 0x2476
0x7473 0x2477
0x7474 0x2478
0x7475 0x2479
0x7476 0x247A
0x7477 0x247B
0x7478 0x247C
0x7479 0x247D
0x747A 0x247E
0x747B 0x3004
0x74A1 0x3260
0x74A2 0x3261
0x74A3 0x3262
0x74A4 0x3263
0x74A5 0x3264
0x74A6 0x3265
0x74A7 0x3266
0x74A8 0x3267
0x74A9 0x3268
0x74AA 0x3269
0x74AB 0x326A
0x74AC 0x326B
0x74AD 0x326C
0x74AE 0x326D
0x74AF 0x326E
0x74B0 0x326F
0x74B1 0x3270
0x74B2 0x3271
0x74B3 0x3272
0x74B4 0x3273
0x74B5 0x3274
0x74B6 0x3275
0x74B7 0x3276
0x74B8 0x3277
0x74B9 0x3278
0x74BA 0x3279
0x74BB 0x327A
0x74BC 0x327B
0x74C0 0x3200
0x74C1 0x3201
0x74C2 0x3202
0x74C3 0x3203
0x74C4 0x3204
0x74C5 0x3205
0x74C6 0x3206
0x74C7 0x3207
0x74C8 0x3208
0x74C9 0x3209
0x74CA 0x320A
0x74CB 0x320B
0x74CC 0x320C
0x74CD 0x320D
0x74CE 0x320E
0x74CF 0x320F
0x74D0 0x3210
0x74D1 0x3211
0x74D2 0x3212
0x74D3 0x3213
0x74D4 0x3214
0x74D5 0x3215
0x74D6 0x3216
0x74D7 0x3217
0x74D8 0x3218
0x74D9 0x3219
0x74DA 0x321A
0x74DB 0x321B
0x74DC 0x321C
0x74E1 0x249C
0x74E2 0x249D
0x74E3 0x249E
0x74E4 0x249F
0x74E5 0x24A0
0x74E6 0x24A1
0x74E7 0x24A2
0x74E8 0x24A3
0x74E9 0x24A4
0x74EA 0x24A5
0x74EB 0x24A6
0x74EC 0x24A7
0x74ED 0x24A8
0x74EE 0x24A9
0x74EF 0x24AA
0x74F0 0x24AB
0x74F1 0x24AC
0x74F2 0x24AD
0x74F3 0x24AE
0x74F4 0x24AF
0x74F5 0x24B0
0x74F6 0x24B1
0x74F7 0x24B2
0x74F8 0x24B3
0x74F9 0x24B4
0x74FA 0x24B5
0x74FB 0x247F
0x74FC 0x2480
0x74FD 0x2481
0x74FE 0x2482
0x7521 0x582F
0x7522 0x600E
0x7523 0x5FEB
0x7524 0x5E2B
0x7525 0x51DC
0x7526 0x7199
0x7527 0x6D3B
0x7528 0x89AA
0x7529 0x6D77
0x752A 0x96FB
0x752B 0x6BCD
0x752C 0x679C
0x752D 0x7ACB
0x752E 0x539F
0x752F 0x5408
0x7530 0x66F8
0x7531 0x5165
0x7532 0x4E26
0x7533 0x5E73
0x7534 0x696D
0x7535 0x5831
0x7536 0x8EAB
0x7537 0x5E02
0x7538 0x88AB
0x7539 0x8A31
0x753A 0x8ACB
0x753B 0x5C11
0x753C 0x9593
0x753D 0x9AD4
0x753E 0x4F4F
0x753F 0x8ECA
0x7540 0x8ECD
0x7541 0x908A
0x7542 0x91CD
0x7543 0x52A0
0x7544 0x5716
0x7545 0x6216
0x7546 0x6B21
0x7547 0x6BCF
0x7548 0x7E3D
0x7549 0x706B
0x754A 0x6587
0x754B 0x5B69
0x754C 0x4E16
0x754D 0x5B89
0x754E 0x653E
0x754F 0x6A5F
0x7550 0x5167
0x7551 0x95DC
0x7552 0x5229
0x7553 0x50CF
0x7554 0x7406
0x7555 0x6BD4
0x7556 0x611B
0x7557 0x738B
0x7558 0x5225
0x7559 0x592B
0x755A 0x8207
0x755B 0x5149
0x755C 0x82B1
0x755D 0x83EF
0x755E 0x8AB2
0x755F 0x80B2
0x7560 0x6545
0x7561 0x5FC5
0x7562 0x689D
0x7563 0x5ABD
0x7564 0x5F1F
0x7565 0x7236
0x7566 0x901A
0x7567 0x8868
0x7568 0x91D1
0x7569 0x5BEB
0x756A 0x5DF1
0x756B 0x624D
0x756C 0x6CB3
0x756D 0x7701
0x756E 0x53F0
0x756F 0x6C42
0x7570 0x6536
0x7571 0x842C
0x7572 0x4E14
0x7573 0x4F55
0x7574 0x4EE3
0x7575 0x5171
0x7576 0x53D7
0x7577 0x98A8
0x7578 0x6C5F
0x7579 0x62FF
0x757A 0x96E3
0x757B 0x754C
0x757C 0x4FE1
0x757D 0x671B
0x757E 0x7A7A
0x75A1 0x6B7B
0x75A2 0x73ED
0x75A3 0x99AC
0x75A4 0x671F
0x75A5 0x975E
0x75A6 0x6A39
0x75A7 0x53CA
0x75A8 0x7D50
0x75A9 0x865F
0x75AA 0x5E36
0x75AB 0x5143
0x75AC 0x4EA4
0x75AD 0x8A72
0x75AE 0x672A
0x75AF 0x7FA9
0x75B0 0x5E9C
0x75B1 0x5B8C
0x75B2 0x8AD6
0x75B3 0x9322
0x75B4 0x98DB
0x75B5 0x547D
0x75B6 0x5F35
0x75B7 0x54E1
0x75B8 0x6578
0x75B9 0x6797
0x75BA 0x63A5
0x75BB 0x5C40
0x75BC 0x53CB
0x75BD 0x559C
0x75BE 0x6E05
0x75BF 0x6D0B
0x75C0 0x6A02
0x75C1 0x5A5A
0x75C2 0x793E
0x75C3 0x65E9
0x75C4 0x5E03
0x75C5 0x6975
0x75C6 0x773C
0x75C7 0x55CE
0x75C8 0x7522
0x75C9 0x544A
0x75CA 0x54E5
0x75CB 0x8208
0x75CC 0x52DE
0x75CD 0x9435
0x75CE 0x53D6
0x75CF 0x7B97
0x75D0 0x66F4
0x75D1 0x5175
0x75D2 0x9020
0x75D3 0x7B54
0x75D4 0x627E
0x75D5 0x7F77
0x75D6 0x5931
0x75D7 0x904B
0x75D8 0x5F62
0x75D9 0x6613
0x75DA 0x7FA3
0x75DB 0x5EA6
0x75DC 0x534A
0x75DD 0x8863
0x75DE 0x82E5
0x75DF 0x81F3
0x75E0 0x8B70
0x75E1 0x8FD1
0x75E2 0x7167
0x75E3 0x8B8A
0x75E4 0x59D0
0x75E5 0x670D
0x75E6 0x5247
0x75E7 0x985E
0x75E8 0x82F1
0x75E9 0x7403
0x75EA 0x5343
0x75EB 0x5F80
0x75EC 0x8B1B
0x75ED 0x8A08
0x75EE 0x6230
0x75EF 0x6728
0x75F0 0x7B11
0x75F1 0x529F
0x75F2 0x8209
0x75F3 0x8DDF
0x75F4 0x795E
0x75F5 0x6C7A
0x75F6 0x6D41
0x75F7 0x71B1
0x75F8 0x541B
0x75F9 0x7A76
0x75FA 0x7D04
0x75FB 0x96BB
0x75FC 0x76F4
0x75FD 0x53E4
0x75FE 0x9EC3
0x7641 0x24B6
0x7642 0x24B7
0x7643 0x24B8
0x7644 0x24B9
0x7645 0x24BA
0x7646 0x24BB
0x7647 0x24BC
0x7648 0x24BD
0x7649 0x24BE
0x764A 0x24BF
0x764B 0x24C0
0x764C 0x24C1
0x764D 0x24C2
0x764E 0x24C3
0x764F 0x24C4
0x7650 0x24C5
0x7651 0x24C6
0x7652 0x24C7
0x7653 0x24C8
0x7654 0x24C9
0x7655 0x24CA
0x7656 0x24CB
0x7657 0x24CC
0x7658 0x24CD
0x7659 0x24CE
0x765A 0x24CF
0x765B 0x246A
0x765C 0x246B
0x765D 0x246C
0x765E 0x246D
0x765F 0x246E
0x7661 0x24D0
0x7662 0x24D1
0x7663 0x24D2
0x7664 0x24D3
0x7665 0x24D4
0x7666 0x24D5
0x7667 0x24D6
0x7668 0x24D7
0x7669 0x24D8
0x766A 0x24D9
0x766B 0x24DA
0x766C 0x24DB
0x766D 0x24DC
0x766E 0x24DD
0x766F 0x24DE
0x7670 0x24DF
0x7671 0x24E0
0x7672 0x24E1
0x7673 0x24E2
0x7674 0x24E3
0x7675 0x24E4
0x7676 0x24E5
0x7677 0x24E6
0x7678 0x24E7
0x7679 0x24E8
0x767A 0x24E9
0x767B 0x246F
0x767C 0x2470
0x767D 0x2471
0x767E 0x2472
0x76BB 0x2473
0x76BC 0x24EA
0xE025 0x066A
0xE02C 0x060C
0xE02E 0x06D4
0xE030 0x0660
0xE031 0x0661
0xE032 0x0662
0xE033 0x0663
0xE034 0x0664
0xE035 0x0665
0xE036 0x0666
0xE037 0x0667
0xE038 0x0668
0xE039 0x0669
0xE03B 0x061B
0xE03F 0x061F
0xE041 0x0621
0xE042 0x0622
0xE043 0x0623
0xE044 0x0624
0xE045 0x0625
0xE046 0x0626
0xE047 0x0627
0xE048 0x0628
0xE049 0x0629
0xE04A 0x062A
0xE04B 0x062B
0xE04C 0x062C
0xE04D 0x062D
0xE04E 0x062E
0xE04F 0x062F
0xE050 0x0630
0xE051 0x0631
0xE052 0x0632
0xE053 0x0633
0xE054 0x0634
0xE055 0x0635
0xE056 0x0636
0xE057 0x0637
0xE058 0x0638
0xE059 0x0639
0xE05A 0x063A
0xE060 0x0640
0xE061 0x0641
0xE062 0x0642
0xE063 0x0643
0xE064 0x0644
0xE065 0x0645
0xE066 0x0646
0xE067 0x0647
0xE068 0x0648
0xE069 0x0649
0xE06A 0x064A
0xE06B 0x064B
0xE06C 0x064C
0xE06D 0x064D
0xE06E 0x064E
0xE06F 0x064F
0xE070 0x0650
0xE071 0x0651
0xE072 0x0652
0xE073 0x0670
0xE074 0x0671
0xE075 0x066B
0xE076 0x066C
0xE0A1 0x06A4
0xE0A2 0x067E
0xE0A3 0x0686
0xE0A4 0x0698
0xE0A5 0x06AF
0xE0A6 0x06C0
0xE0A7 0x0679
0xE0A8 0x0688
0xE0A9 0x0691
0xE0AA 0x06BA
0xE0AB 0x06BE
0xE0AC 0x06C1
0xE0AD 0x06C3
0xE0AE 0x06C2
0xE0AF 0x06D2
0xE0B1 0x067C
0xE0B2 0x0681
0xE0B3 0x0685
0xE0B4 0x0689
0xE0B5 0x0693
0xE0B6 0x0696
0xE0B7 0x069A
0xE0B8 0x06BC
0xE0B9 0x06D0
0xE0BA 0x06CD
0xE0BB 0x0672
0xE0BC 0x0673
0xE0BD 0x06D3
0xE0BE 0x06D5
0xE0BF 0xFBD3
0xE0C0 0x06C7
0xE0C1 0x06C6
0xE0C2 0x06C8
0xE0C3 0xFBDD
0xE0C4 0x06CB
0xE0C5 0x06C5
0xE0C6 0x06C9
0xE0C7 0x0674
0xE0C8 0x0675
0xE0C9 0x0676
0xE0CA 0x0682
0xE0CB 0x0677
0xE0CC 0x0678
0xE0CD 0x067D
0xE0CE 0x068A
0xE0CF 0x068B
0xE0D0 0x06AB
0xE0D1 0x068F
0xE0D2 0x0690
0xE0D3 0x06CC
0xE0D4 0x067B
0xE0D5 0x0680
0xE0D6 0x067A
0xE0D7 0x067F
0xE0D8 0x06A6
0xE0D9 0x0684
0xE0DA 0x0683
0xE0DB 0x0687
0xE0DC 0x068D
0xE0DD 0x068C
0xE0DE 0x068E
0xE0DF 0x06A9
0xE0E0 0x06B3
0xE0E1 0x06B1
0xE0E2 0x06BB
0xE0E3 0x0692
0xE0E4 0x0694
0xE0E5 0x0695
0xE0E6 0x0697
0xE0E7 0x0699
0xE0E8 0x069B
0xE0E9 0x069C
0xE0EA 0x069D
0xE0EB 0x069E
0xE0EC 0x069F
0xE0ED 0x06A0
0xE0EE 0x06A1
0xE0EF 0x06A2
0xE0F0 0x06A3
0xE0F1 0x06A5
0xE0F2 0x06A7
0xE0F3 0x06A8
0xE0F4 0x06AA
0xE0F5 0x06AC
0xE0F6 0x06AD
0xE0F8 0x06AE
0xE0F9 0x06B0
0xE0FA 0x06B2
0xE0FB 0x06B4
0xE0FC 0x200E
0xE0FD 0x200F
0xE0FE 0x200D
0xE122 0x059E
0xE124 0x20AA
0xE127 0x059C
0xE12C 0x002C
0xE12D 0x2011
0xE13A 0x05C3
0xE13B 0x003B
0xE140 0x05D0
0xE141 0x05D1
0xE142 0x05D2
0xE143 0x05D3
0xE144 0x05D4
0xE145 0x05D5
0xE146 0x05D6
0xE147 0x05D7
0xE148 0x05D8
0xE149 0x05D9
0xE14A 0x05DA
0xE14B 0x05DB
0xE14C 0x05DC
0xE14D 0x05DD
0xE14E 0x05DE
0xE14F 0x05DF
0xE150 0x05E0
0xE151 0x05E1
0xE152 0x05E2
0xE153 0x05E3
0xE154 0x05E4
0xE155 0x05E5
0xE156 0x05E6
0xE157 0x05E7
0xE158 0x05E8
0xE159 0x05E9
0xE15A 0x05EA
0xE15B 0xFB31
0xE15C 0xFB3B
0xE15D 0xFB44
0xE15E 0xFB2A
0xE15F 0xFB2B
0xE160 0xFB2C
0xE161 0xFB2D
0xE162 0xFB2E
0xE163 0xFB2F
0xE164 0xFB4B
0xE165 0xFB4C
0xE166 0xFB4D
0xE167 0xFB4E
0xE168 0xFB4F
0xE169 0xFB1F
0xE16A 0xFB20
0xE16B 0xFB21
0xE16C 0xFB22
0xE16D 0xFB23
0xE16E 0xFB24
0xE16F 0xFB25
0xE170 0xFB26
0xE171 0xFB27
0xE172 0xFB28
0xE173 0xFB29
0xE174 0x05F0
0xE175 0x05F1
0xE176 0x05F2
0xE177 0xFB30
0xE178 0xFB32
0xE179 0xFB33
0xE17A 0xFB34
0xE17B 0xFB35
0xE17C 0xFB36
0xE17D 0xFB38
0xE17E 0xFB39
0xE1A1 0xFB3A
0xE1A2 0xFB3C
0xE1A3 0xFB3E
0xE1A4 0xFB40
0xE1A5 0xFB41
0xE1A6 0xFB43
0xE1A7 0xFB46
0xE1A8 0xFB47
0xE1A9 0xFB48
0xE1AA 0xFB49
0xE1AB 0xFB4A
0xE1C1 0x05B4
0xE1C2 0x05B5
0xE1C3 0x05B6
0xE1C4 0x05BB
0xE1C5 0x05B8
0xE1C6 0x05B7
0xE1C7 0x05B0
0xE1C8 0x05B2
0xE1C9 0x05B1
0xE1CA 0x05B3
0xE1CB 0x05C2
0xE1CC 0x05C1
0xE1CE 0x05B9
0xE1CF 0x05BC
0xE1EF 0x05BD
0xE1F0 0xFB1E
0xE1F1 0x05BF
0xE1F2 0x05C0
0xE221 0x0308
0xE222 0x0303
0xE223 0x0306
0xE224 0x0307
0xE225 0x0361
0xE226 0x0334
0xE227 0x0321
0xE228 0x0322
0xE229 0x0325
0xE22A 0x032C
0xE22B 0x0324
0xE22C 0x032A
0xE22D 0x032B
0xE22E 0x0329
0xE22F 0x031D
0xE230 0x0323
0xE231 0x031E
0xE232 0x031C
0xE233 0x031F
0xE234 0x0320
0xE235 0x035C
0xE236 0x02D4
0xE237 0x02D5
0xE23A 0x02D0
0xE23B 0x02D1
0xE23C 0x0339
0xE23D 0x031C
0xE23E 0x02C8
0xE23F 0x02CC
0xE240 0x0304
0xE241 0x0331
0xE242 0x0301
0xE243 0x0317
0xE244 0x0300
0xE245 0x0316
0xE246 0x0302
0xE247 0x030C
0xE248 0x0314
0xE249 0x0313
0xE24A 0x02BE
0xE251 0x0069
0xE252 0x0079
0xE253 0x0269
0xE254 0x026A
0xE255 0x028F
0xE256 0x0065
0xE257 0x00F8
0xE258 0x025B
0xE259 0x0153
0xE25A 0x00E6
0xE25B 0x0061
0xE25C 0x0276
0xE25D 0x0268
0xE25E 0x0289
0xE25F 0x0259
0xE260 0x025A
0xE261 0x0275
0xE262 0x025C
0xE263 0x0250
0xE264 0x026F
0xE265 0x0075
0xE266 0x0277
0xE267 0x028A
0xE268 0x0264
0xE269 0x006F
0xE26A 0x028C
0xE26B 0x0254
0xE26C 0x0251
0xE26D 0x0252
0xE26E 0x0258
0xE26F 0x025D
0xE270 0x025E
0xE271 0x027F
0xE272 0x0285
0xE273 0x029A
0xE27C 0x0284
0xE27D 0x026B
0xE27E 0x0260
0xE2A1 0x006D
0xE2A2 0x0070
0xE2A3 0x0062
0xE2A4 0x0278
0xE2A5 0x03B2
0xE2A6 0x0265
0xE2A7 0x028D
0xE2A8 0x0077
0xE2A9 0x0253
0xE2AA 0x0298
0xE2AB 0x0271
0xE2AC 0x0066
0xE2AD 0x0076
0xE2AE 0x028B
0xE2AF 0x006E
0xE2B0 0x0074
0xE2B1 0x0064
0xE2B2 0x03B8
0xE2B3 0x00F0
0xE2B4 0x01BE
0xE2B5 0x01BB
0xE2B6 0x0073
0xE2B7 0x007A
0xE2B8 0x03C3
0xE2B9 0x018D
0xE2BA 0x0279
0xE2BB 0x026C
0xE2BC 0x026E
0xE2BD 0x006C
0xE2BE 0x027C
0xE2BF 0x027A
0xE2C0 0x0072
0xE2C1 0x027E
0xE2C2 0x0257
0xE2C3 0x0287
0xE2C4 0x0297
0xE2C5 0x0296
0xE2C6 0x0273
0xE2C7 0x0288
0xE2C8 0x0256
0xE2C9 0x0282
0xE2CA 0x0290
0xE2CB 0x027B
0xE2CC 0x026D
0xE2CD 0x027D
0xE2CE 0x0255
0xE2CF 0x0291
0xE2D0 0x0283
0xE2D1 0x0292
0xE2D2 0x0286
0xE2D3 0x0293
0xE2D4 0x01AA
0xE2D5 0x01BA
0xE2D6 0x0267
0xE2D7 0x0272
0xE2D8 0x0063
0xE2D9 0x025F
0xE2DA 0x00E7
0xE2DB 0x029D
0xE2DC 0x028E
0xE2DD 0x014B
0xE2DE 0x006B
0xE2DF 0x0261
0xE2E0 0x0078
0xE2E1 0x0263
0xE2E2 0x0270
0xE2E3 0x0260
0xE2E4 0x0274
0xE2E5 0x019E
0xE2E6 0x0071
0xE2E7 0x0262
0xE2E8 0x03C7
0xE2E9 0x0281
0xE2EA 0x0280
0xE2EB 0x0127
0xE2EC 0x0295
0xE2ED 0x0294
0xE2EE 0x0068
0xE2EF 0x0266
0xE2F0 0x0299
0xE2F1 0x029B
0xE2F2 0x029C
0xE2F3 0x029D
0xE2F4 0x029E
0xE2F5 0x029F
0xE2F6 0x02A0
0xE2F7 0x02A1
0xE2F8 0x02A2
0xE2F9 0x02A3
0xE2FA 0x02A4
0xE2FB 0x02A5
0xE2FC 0x02A6
0xE2FD 0x02A7
0xE2FE 0x02A8
0xE322 0x3165
0xE323 0x3166
0xE324 0x3167
0xE325 0x3168
0xE326 0x3169
0xE327 0x316A
0xE328 0x316B
0xE329 0x316C
0xE32A 0x316D
0xE32B 0x316E
0xE32C 0x316F
0xE32D 0x3170
0xE32E 0x3171
0xE32F 0x3172
0xE330 0x3173
0xE331 0x3174
0xE332 0x3175
0xE333 0x3176
0xE334 0x3177
0xE335 0x3178
0xE336 0x3179
0xE337 0x317A
0xE338 0x317B
0xE339 0x317C
0xE33A 0x317D
0xE33B 0x317E
0xE33C 0x317F
0xE33D 0x3180
0xE33E 0x3181
0xE33F 0x3182
0xE340 0x3183
0xE341 0x3184
0xE342 0x3185
0xE343 0x3186
0xE344 0x3187
0xE345 0x3188
0xE346 0x3189
0xE347 0x318A
0xE348 0x318B
0xE349 0x318C
0xE34A 0x318D
0xE34B 0x318E
0xE3A1 0x0020
0xE3A2 0x20A9
0xE3C1 0x1100
0xE3C2 0x1101
0xE3C3 0x11AA
0xE3C4 0x1102
0xE3C5 0x11AC
0xE3C6 0x11AD
0xE3C7 0x1103
0xE3C8 0x1104
0xE3C9 0x1105
0xE3CA 0x11B0
0xE3CB 0x11B1
0xE3CC 0x11B2
0xE3CD 0x11B3
0xE3CE 0x11B4
0xE3CF 0x11B5
0xE3D0 0x11B6
0xE3D1 0x1106
0xE3D2 0x1107
0xE3D3 0x1108
0xE3D4 0x11B9
0xE3D5 0x1109
0xE3D6 0x110A
0xE3D7 0x110B
0xE3D8 0x110C
0xE3D9 0x110D
0xE3DA 0x110E
0xE3DB 0x110F
0xE3DC 0x1110
0xE3DD 0x1111
0xE3DE 0x1112
0xE3E2 0x1161
0xE3E3 0x1162
0xE3E4 0x1163
0xE3E5 0x1164
0xE3E6 0x1165
0xE3E7 0x1166
0xE3EA 0x1167
0xE3EB 0x1168
0xE3EC 0x1169
0xE3ED 0x116A
0xE3EE 0x116B
0xE3EF 0x116C
0xE3F2 0x116D
0xE3F3 0x116E
0xE3F4 0x116F
0xE3F5 0x1170
0xE3F6 0x1171
0xE3F7 0x1172
0xE3FA 0x1173
0xE3FB 0x1174
0xE3FC 0x1175
0xE421 0x10D0
0xE422 0x10D1
0xE423 0x10D2
0xE424 0x10D3
0xE425 0x10D4
0xE426 0x10D5
0xE427 0x10D6
0xE428 0x10F1
0xE429 0x10D7
0xE42A 0x10D8
